month,island,accommodation_type,tier,origin_market,visitor_arrivals
2024-03-01,Hawaii,hotel,luxury,US_mainland,10184
2024-03-01,Hawaii,hotel,luxury,Japan,2925
2024-03-01,Hawaii,hotel,luxury,Canada,1562
2024-03-01,Hawaii,hotel,luxury,Europe,1313
2024-03-01,Hawaii,hotel,luxury,Other,621
2024-03-01,Hawaii,hotel,mid_market,US_mainland,22206
2024-03-01,Hawaii,hotel,mid_market,Japan,6039
2024-03-01,Hawaii,hotel,mid_market,Canada,3568
2024-03-01,Hawaii,hotel,mid_market,Europe,2934
2024-03-01,Hawaii,hotel,mid_market,Other,1342
2024-03-01,Hawaii,hotel,budget,US_mainland,8101
2024-03-01,Hawaii,hotel,budget,Japan,2238
2024-03-01,Hawaii,hotel,budget,Canada,1312
2024-03-01,Hawaii,hotel,budget,Europe,980
2024-03-01,Hawaii,hotel,budget,Other,518
2024-03-01,Hawaii,vacation_rental,luxury,US_mainland,5151
2024-03-01,Hawaii,vacation_rental,luxury,Japan,1575
2024-03-01,Hawaii,vacation_rental,luxury,Canada,938
2024-03-01,Hawaii,vacation_rental,luxury,Europe,706
2024-03-01,Hawaii,vacation_rental,luxury,Other,375
2024-03-01,Hawaii,vacation_rental,mid_market,US_mainland,12511
2024-03-01,Hawaii,vacation_rental,mid_market,Japan,3423
2024-03-01,Hawaii,vacation_rental,mid_market,Canada,1848
2024-03-01,Hawaii,vacation_rental,mid_market,Europe,1462
2024-03-01,Hawaii,vacation_rental,mid_market,Other,797
2024-03-01,Hawaii,vacation_rental,budget,US_mainland,4666
2024-03-01,Hawaii,vacation_rental,budget,Japan,1265
2024-03-01,Hawaii,vacation_rental,budget,Canada,737
2024-03-01,Hawaii,vacation_rental,budget,Europe,602
2024-03-01,Hawaii,vacation_rental,budget,Other,295
2024-03-01,Hawaii,timeshare,luxury,US_mainland,2810
2024-03-01,Hawaii,timeshare,luxury,Japan,868
2024-03-01,Hawaii,timeshare,luxury,Canada,428
2024-03-01,Hawaii,timeshare,luxury,Europe,332
2024-03-01,Hawaii,timeshare,luxury,Other,170
2024-03-01,Hawaii,timeshare,mid_market,US_mainland,5585
2024-03-01,Hawaii,timeshare,mid_market,Japan,1830
2024-03-01,Hawaii,timeshare,mid_market,Canada,1000
2024-03-01,Hawaii,timeshare,mid_market,Europe,756
2024-03-01,Hawaii,timeshare,mid_market,Other,409
2024-03-01,Hawaii,timeshare,budget,US_mainland,2252
2024-03-01,Hawaii,timeshare,budget,Japan,614
2024-03-01,Hawaii,timeshare,budget,Canada,366
2024-03-01,Hawaii,timeshare,budget,Europe,299
2024-03-01,Hawaii,timeshare,budget,Other,135
2024-04-01,Maui,hotel,luxury,US_mainland,15421
2024-04-01,Maui,hotel,luxury,Japan,4729
2024-04-01,Maui,hotel,luxury,Canada,2292
2024-04-01,Maui,hotel,luxury,Europe,1808
2024-04-01,Maui,hotel,luxury,Other,949
2024-04-01,Maui,hotel,mid_market,US_mainland,33194
2024-04-01,Maui,hotel,mid_market,Japan,10393
2024-04-01,Maui,hotel,mid_market,Canada,5291
2024-04-01,Maui,hotel,mid_market,Europe,4452
2024-04-01,Maui,hotel,mid_market,Other,2006
2024-04-01,Maui,hotel,budget,US_mainland,12095
2024-04-01,Maui,hotel,budget,Japan,3593
2024-04-01,Maui,hotel,budget,Canada,1832
2024-04-01,Maui,hotel,budget,Europe,1633
2024-04-01,Maui,hotel,budget,Other,826
2024-04-01,Maui,vacation_rental,luxury,US_mainland,8131
2024-04-01,Maui,vacation_rental,luxury,Japan,2255
2024-04-01,Maui,vacation_rental,luxury,Canada,1437
2024-04-01,Maui,vacation_rental,luxury,Europe,1115
2024-04-01,Maui,vacation_rental,luxury,Other,520
2024-04-01,Maui,vacation_rental,mid_market,US_mainland,17404
2024-04-01,Maui,vacation_rental,mid_market,Japan,5172
2024-04-01,Maui,vacation_rental,mid_market,Canada,2937
2024-04-01,Maui,vacation_rental,mid_market,Europe,2288
2024-04-01,Maui,vacation_rental,mid_market,Other,1239
2024-04-01,Maui,vacation_rental,budget,US_mainland,6732
2024-04-01,Maui,vacation_rental,budget,Japan,1799
2024-04-01,Maui,vacation_rental,budget,Canada,1146
2024-04-01,Maui,vacation_rental,budget,Europe,872
2024-04-01,Maui,vacation_rental,budget,Other,449
2024-04-01,Maui,timeshare,luxury,US_mainland,4134
2024-04-01,Maui,timeshare,luxury,Japan,1188
2024-04-01,Maui,timeshare,luxury,Canada,692
2024-04-01,Maui,timeshare,luxury,Europe,573
2024-04-01,Maui,timeshare,luxury,Other,257
2024-04-01,Maui,timeshare,mid_market,US_mainland,9237
2024-04-01,Maui,timeshare,mid_market,Japan,2657
2024-04-01,Maui,timeshare,mid_market,Canada,1463
2024-04-01,Maui,timeshare,mid_market,Europe,1162
2024-04-01,Maui,timeshare,mid_market,Other,609
2024-04-01,Maui,timeshare,budget,US_mainland,3082
2024-04-01,Maui,timeshare,budget,Japan,1014
2024-04-01,Maui,timeshare,budget,Canada,562
2024-04-01,Maui,timeshare,budget,Europe,399
2024-04-01,Maui,timeshare,budget,Other,226
2024-04-01,Oahu,hotel,luxury,US_mainland,32831
2024-04-01,Oahu,hotel,luxury,Japan,10212
2024-04-01,Oahu,hotel,luxury,Canada,5806
2024-04-01,Oahu,hotel,luxury,Europe,4476
2024-04-01,Oahu,hotel,luxury,Other,2110
2024-04-01,Oahu,hotel,mid_market,US_mainland,79544
2024-04-01,Oahu,hotel,mid_market,Japan,21444
2024-04-01,Oahu,hotel,mid_market,Canada,11974
2024-04-01,Oahu,hotel,mid_market,Europe,10521
2024-04-01,Oahu,hotel,mid_market,Other,4893
2024-04-01,Oahu,hotel,budget,US_mainland,29054
2024-04-01,Oahu,hotel,budget,Japan,8481
2024-04-01,Oahu,hotel,budget,Canada,4401
2024-04-01,Oahu,hotel,budget,Europe,3365
2024-04-01,Oahu,hotel,budget,Other,1957
2024-04-01,Oahu,vacation_rental,luxury,US_mainland,17435
2024-04-01,Oahu,vacation_rental,luxury,Japan,5799
2024-04-01,Oahu,vacation_rental,luxury,Canada,3107
2024-04-01,Oahu,vacation_rental,luxury,Europe,2593
2024-04-01,Oahu,vacation_rental,luxury,Other,1283
2024-04-01,Oahu,vacation_rental,mid_market,US_mainland,42040
2024-04-01,Oahu,vacation_rental,mid_market,Japan,12306
2024-04-01,Oahu,vacation_rental,mid_market,Canada,7168
2024-04-01,Oahu,vacation_rental,mid_market,Europe,5121
2024-04-01,Oahu,vacation_rental,mid_market,Other,2617
2024-04-01,Oahu,vacation_rental,budget,US_mainland,15397
2024-04-01,Oahu,vacation_rental,budget,Japan,4343
2024-04-01,Oahu,vacation_rental,budget,Canada,2522
2024-04-01,Oahu,vacation_rental,budget,Europe,1983
2024-04-01,Oahu,vacation_rental,budget,Other,1001
2024-04-01,Oahu,timeshare,luxury,US_mainland,9225
2024-04-01,Oahu,timeshare,luxury,Japan,2911
2024-04-01,Oahu,timeshare,luxury,Canada,1514
2024-04-01,Oahu,timeshare,luxury,Europe,1285
2024-04-01,Oahu,timeshare,luxury,Other,600
2024-04-01,Oahu,timeshare,mid_market,US_mainland,19724
2024-04-01,Oahu,timeshare,mid_market,Japan,5788
2024-04-01,Oahu,timeshare,mid_market,Canada,3255
2024-04-01,Oahu,timeshare,mid_market,Europe,2572
2024-04-01,Oahu,timeshare,mid_market,Other,1377
2024-04-01,Oahu,timeshare,budget,US_mainland,7783
2024-04-01,Oahu,timeshare,budget,Japan,2128
2024-04-01,Oahu,timeshare,budget,Canada,1188
2024-04-01,Oahu,timeshare,budget,Europe,993
2024-04-01,Oahu,timeshare,budget,Other,516
2024-04-01,Kauai,hotel,luxury,US_mainland,7895
2024-04-01,Kauai,hotel,luxury,Japan,2209
2024-04-01,Kauai,hotel,luxury,Canada,1180
2024-04-01,Kauai,hotel,luxury,Europe,916
2024-04-01,Kauai,hotel,luxury,Other,465
2024-04-01,Kauai,hotel,mid_market,US_mainland,15435
2024-04-01,Kauai,hotel,mid_market,Japan,4593
2024-04-01,Kauai,hotel,mid_market,Canada,2481
2024-04-01,Kauai,hotel,mid_market,Europe,2164
2024-04-01,Kauai,hotel,mid_market,Other,1037
2024-04-01,Kauai,hotel,budget,US_mainland,6314
2024-04-01,Kauai,hotel,budget,Japan,1776
2024-04-01,Kauai,hotel,budget,Canada,1009
2024-04-01,Kauai,hotel,budget,Europe,736
2024-04-01,Kauai,hotel,budget,Other,414
2024-04-01,Kauai,vacation_rental,luxury,US_mainland,3996
2024-04-01,Kauai,vacation_rental,luxury,Japan,1272
2024-04-01,Kauai,vacation_rental,luxury,Canada,675
2024-04-01,Kauai,vacation_rental,luxury,Europe,531
2024-04-01,Kauai,vacation_rental,luxury,Other,264
2024-04-01,Kauai,vacation_rental,mid_market,US_mainland,8359
2024-04-01,Kauai,vacation_rental,mid_market,Japan,2451
2024-04-01,Kauai,vacation_rental,mid_market,Canada,1571
2024-04-01,Kauai,vacation_rental,mid_market,Europe,1170
2024-04-01,Kauai,vacation_rental,mid_market,Other,617
2024-04-01,Kauai,vacation_rental,budget,US_mainland,3150
2024-04-01,Kauai,vacation_rental,budget,Japan,895
2024-04-01,Kauai,vacation_rental,budget,Canada,545
2024-04-01,Kauai,vacation_rental,budget,Europe,396
2024-04-01,Kauai,vacation_rental,budget,Other,201
2024-04-01,Kauai,timeshare,luxury,US_mainland,2021
2024-04-01,Kauai,timeshare,luxury,Japan,581
2024-04-01,Kauai,timeshare,luxury,Canada,360
2024-04-01,Kauai,timeshare,luxury,Europe,250
2024-04-01,Kauai,timeshare,luxury,Other,139
2024-04-01,Kauai,timeshare,mid_market,US_mainland,4476
2024-04-01,Kauai,timeshare,mid_market,Japan,1382
2024-04-01,Kauai,timeshare,mid_market,Canada,701
2024-04-01,Kauai,timeshare,mid_market,Europe,589
2024-04-01,Kauai,timeshare,mid_market,Other,291
2024-04-01,Kauai,timeshare,budget,US_mainland,1586
2024-04-01,Kauai,timeshare,budget,Japan,508
2024-04-01,Kauai,timeshare,budget,Canada,288
2024-04-01,Kauai,timeshare,budget,Europe,207
2024-04-01,Kauai,timeshare,budget,Other,109
2024-04-01,Hawaii,hotel,luxury,US_mainland,9953
2024-04-01,Hawaii,hotel,luxury,Japan,3047
2024-04-01,Hawaii,hotel,luxury,Canada,1747
2024-04-01,Hawaii,hotel,luxury,Europe,1243
2024-04-01,Hawaii,hotel,luxury,Other,622
2024-04-01,Hawaii,hotel,mid_market,US_mainland,22071
2024-04-01,Hawaii,hotel,mid_market,Japan,6101
2024-04-01,Hawaii,hotel,mid_market,Canada,3399
2024-04-01,Hawaii,hotel,mid_market,Europe,2674
2024-04-01,Hawaii,hotel,mid_market,Other,1320
2024-04-01,Hawaii,hotel,budget,US_mainland,7763
2024-04-01,Hawaii,hotel,budget,Japan,2383
2024-04-01,Hawaii,hotel,budget,Canada,1261
2024-04-01,Hawaii,hotel,budget,Europe,999
2024-04-01,Hawaii,hotel,budget,Other,539
2024-04-01,Hawaii,vacation_rental,luxury,US_mainland,5508
2024-04-01,Hawaii,vacation_rental,luxury,Japan,1589
2024-04-01,Hawaii,vacation_rental,luxury,Canada,916
2024-04-01,Hawaii,vacation_rental,luxury,Europe,760
2024-04-01,Hawaii,vacation_rental,luxury,Other,372
2024-04-01,Hawaii,vacation_rental,mid_market,US_mainland,11972
2024-04-01,Hawaii,vacation_rental,mid_market,Japan,3612
2024-04-01,Hawaii,vacation_rental,mid_market,Canada,2092
2024-04-01,Hawaii,vacation_rental,mid_market,Europe,1546
2024-04-01,Hawaii,vacation_rental,mid_market,Other,788
2024-04-01,Hawaii,vacation_rental,budget,US_mainland,4369
2024-04-01,Hawaii,vacation_rental,budget,Japan,1364
2024-04-01,Hawaii,vacation_rental,budget,Canada,749
2024-04-01,Hawaii,vacation_rental,budget,Europe,530
2024-04-01,Hawaii,vacation_rental,budget,Other,269
2024-04-01,Hawaii,timeshare,luxury,US_mainland,2585
2024-04-01,Hawaii,timeshare,luxury,Japan,832
2024-04-01,Hawaii,timeshare,luxury,Canada,450
2024-04-01,Hawaii,timeshare,luxury,Europe,344
2024-04-01,Hawaii,timeshare,luxury,Other,167
2024-04-01,Hawaii,timeshare,mid_market,US_mainland,6046
2024-04-01,Hawaii,timeshare,mid_market,Japan,1817
2024-04-01,Hawaii,timeshare,mid_market,Canada,1047
2024-04-01,Hawaii,timeshare,mid_market,Europe,783
2024-04-01,Hawaii,timeshare,mid_market,Other,391
2024-04-01,Hawaii,timeshare,budget,US_mainland,1991
2024-04-01,Hawaii,timeshare,budget,Japan,593
2024-04-01,Hawaii,timeshare,budget,Canada,352
2024-04-01,Hawaii,timeshare,budget,Europe,276
2024-04-01,Hawaii,timeshare,budget,Other,137
2024-05-01,Maui,hotel,luxury,US_mainland,13712
2024-05-01,Maui,hotel,luxury,Japan,4727
2024-05-01,Maui,hotel,luxury,Canada,2577
2024-05-01,Maui,hotel,luxury,Europe,1980
2024-05-01,Maui,hotel,luxury,Other,1049
2024-05-01,Maui,hotel,mid_market,US_mainland,34858
2024-05-01,Maui,hotel,mid_market,Japan,9950
2024-05-01,Maui,hotel,mid_market,Canada,5181
2024-05-01,Maui,hotel,mid_market,Europe,3987
2024-05-01,Maui,hotel,mid_market,Other,2240
2024-05-01,Maui,hotel,budget,US_mainland,11682
2024-05-01,Maui,hotel,budget,Japan,3607
2024-05-01,Maui,hotel,budget,Canada,2086
2024-05-01,Maui,hotel,budget,Europe,1485
2024-05-01,Maui,hotel,budget,Other,793
2024-05-01,Maui,vacation_rental,luxury,US_mainland,8175
2024-05-01,Maui,vacation_rental,luxury,Japan,2398
2024-05-01,Maui,vacation_rental,luxury,Canada,1247
2024-05-01,Maui,vacation_rental,luxury,Europe,1041
2024-05-01,Maui,vacation_rental,luxury,Other,519
2024-05-01,Maui,vacation_rental,mid_market,US_mainland,18085
2024-05-01,Maui,vacation_rental,mid_market,Japan,5584
2024-05-01,Maui,vacation_rental,mid_market,Canada,2854
2024-05-01,Maui,vacation_rental,mid_market,Europe,2420
2024-05-01,Maui,vacation_rental,mid_market,Other,1134
2024-05-01,Maui,vacation_rental,budget,US_mainland,6858
2024-05-01,Maui,vacation_rental,budget,Japan,2017
2024-05-01,Maui,vacation_rental,budget,Canada,1076
2024-05-01,Maui,vacation_rental,budget,Europe,847
2024-05-01,Maui,vacation_rental,budget,Other,414
2024-05-01,Maui,timeshare,luxury,US_mainland,3888
2024-05-01,Maui,timeshare,luxury,Japan,1291
2024-05-01,Maui,timeshare,luxury,Canada,657
2024-05-01,Maui,timeshare,luxury,Europe,535
2024-05-01,Maui,timeshare,luxury,Other,288
2024-05-01,Maui,timeshare,mid_market,US_mainland,9025
2024-05-01,Maui,timeshare,mid_market,Japan,2659
2024-05-01,Maui,timeshare,mid_market,Canada,1447
2024-05-01,Maui,timeshare,mid_market,Europe,1115
2024-05-01,Maui,timeshare,mid_market,Other,574
2024-05-01,Maui,timeshare,budget,US_mainland,3332
2024-05-01,Maui,timeshare,budget,Japan,980
2024-05-01,Maui,timeshare,budget,Canada,556
2024-05-01,Maui,timeshare,budget,Europe,407
2024-05-01,Maui,timeshare,budget,Other,215
2024-05-01,Oahu,hotel,luxury,US_mainland,36577
2024-05-01,Oahu,hotel,luxury,Japan,10169
2024-05-01,Oahu,hotel,luxury,Canada,5887
2024-05-01,Oahu,hotel,luxury,Europe,4288
2024-05-01,Oahu,hotel,luxury,Other,2455
2024-05-01,Oahu,hotel,mid_market,US_mainland,76627
2024-05-01,Oahu,hotel,mid_market,Japan,21652
2024-05-01,Oahu,hotel,mid_market,Canada,11866
2024-05-01,Oahu,hotel,mid_market,Europe,10124
2024-05-01,Oahu,hotel,mid_market,Other,5063
2024-05-01,Oahu,hotel,budget,US_mainland,25605
2024-05-01,Oahu,hotel,budget,Japan,8863
2024-05-01,Oahu,hotel,budget,Canada,4866
2024-05-01,Oahu,hotel,budget,Europe,3629
2024-05-01,Oahu,hotel,budget,Other,1714
2024-05-01,Oahu,vacation_rental,luxury,US_mainland,19666
2024-05-01,Oahu,vacation_rental,luxury,Japan,5601
2024-05-01,Oahu,vacation_rental,luxury,Canada,3220
2024-05-01,Oahu,vacation_rental,luxury,Europe,2493
2024-05-01,Oahu,vacation_rental,luxury,Other,1200
2024-05-01,Oahu,vacation_rental,mid_market,US_mainland,43281
2024-05-01,Oahu,vacation_rental,mid_market,Japan,13271
2024-05-01,Oahu,vacation_rental,mid_market,Canada,6566
2024-05-01,Oahu,vacation_rental,mid_market,Europe,5522
2024-05-01,Oahu,vacation_rental,mid_market,Other,2688
2024-05-01,Oahu,vacation_rental,budget,US_mainland,15947
2024-05-01,Oahu,vacation_rental,budget,Japan,4487
2024-05-01,Oahu,vacation_rental,budget,Canada,2641
2024-05-01,Oahu,vacation_rental,budget,Europe,2108
2024-05-01,Oahu,vacation_rental,budget,Other,960
2024-05-01,Oahu,timeshare,luxury,US_mainland,9770
2024-05-01,Oahu,timeshare,luxury,Japan,2763
2024-05-01,Oahu,timeshare,luxury,Canada,1664
2024-05-01,Oahu,timeshare,luxury,Europe,1246
2024-05-01,Oahu,timeshare,luxury,Other,654
2024-05-01,Oahu,timeshare,mid_market,US_mainland,19827
2024-05-01,Oahu,timeshare,mid_market,Japan,5964
2024-05-01,Oahu,timeshare,mid_market,Canada,3471
2024-05-01,Oahu,timeshare,mid_market,Europe,2957
2024-05-01,Oahu,timeshare,mid_market,Other,1367
2024-05-01,Oahu,timeshare,budget,US_mainland,7049
2024-05-01,Oahu,timeshare,budget,Japan,2255
2024-05-01,Oahu,timeshare,budget,Canada,1214
2024-05-01,Oahu,timeshare,budget,Europe,1004
2024-05-01,Oahu,timeshare,budget,Other,501
2024-05-01,Kauai,hotel,luxury,US_mainland,7283
2024-05-01,Kauai,hotel,luxury,Japan,2138
2024-05-01,Kauai,hotel,luxury,Canada,1162
2024-05-01,Kauai,hotel,luxury,Europe,1009
2024-05-01,Kauai,hotel,luxury,Other,495
2024-05-01,Kauai,hotel,mid_market,US_mainland,15451
2024-05-01,Kauai,hotel,mid_market,Japan,5055
2024-05-01,Kauai,hotel,mid_market,Canada,2493
2024-05-01,Kauai,hotel,mid_market,Europe,2236
2024-05-01,Kauai,hotel,mid_market,Other,1111
2024-05-01,Kauai,hotel,budget,US_mainland,6161
2024-05-01,Kauai,hotel,budget,Japan,1729
2024-05-01,Kauai,hotel,budget,Canada,1004
2024-05-01,Kauai,hotel,budget,Europe,823
2024-05-01,Kauai,hotel,budget,Other,421
2024-05-01,Kauai,vacation_rental,luxury,US_mainland,3998
2024-05-01,Kauai,vacation_rental,luxury,Japan,1111
2024-05-01,Kauai,vacation_rental,luxury,Canada,667
2024-05-01,Kauai,vacation_rental,luxury,Europe,541
2024-05-01,Kauai,vacation_rental,luxury,Other,283
2024-05-01,Kauai,vacation_rental,mid_market,US_mainland,9330
2024-05-01,Kauai,vacation_rental,mid_market,Japan,2616
2024-05-01,Kauai,vacation_rental,mid_market,Canada,1473
2024-05-01,Kauai,vacation_rental,mid_market,Europe,1166
2024-05-01,Kauai,vacation_rental,mid_market,Other,608
2024-05-01,Kauai,vacation_rental,budget,US_mainland,3155
2024-05-01,Kauai,vacation_rental,budget,Japan,984
2024-05-01,Kauai,vacation_rental,budget,Canada,504
2024-05-01,Kauai,vacation_rental,budget,Europe,425
2024-05-01,Kauai,vacation_rental,budget,Other,229
2024-05-01,Kauai,timeshare,luxury,US_mainland,1949
2024-05-01,Kauai,timeshare,luxury,Japan,619
2024-05-01,Kauai,timeshare,luxury,Canada,341
2024-05-01,Kauai,timeshare,luxury,Europe,282
2024-05-01,Kauai,timeshare,luxury,Other,141
2024-05-01,Kauai,timeshare,mid_market,US_mainland,4655
2024-05-01,Kauai,timeshare,mid_market,Japan,1295
2024-05-01,Kauai,timeshare,mid_market,Canada,712
2024-05-01,Kauai,timeshare,mid_market,Europe,607
2024-05-01,Kauai,timeshare,mid_market,Other,306
2024-05-01,Kauai,timeshare,budget,US_mainland,1696
2024-05-01,Kauai,timeshare,budget,Japan,445
2024-05-01,Kauai,timeshare,budget,Canada,248
2024-05-01,Kauai,timeshare,budget,Europe,218
2024-05-01,Kauai,timeshare,budget,Other,114
2024-05-01,Hawaii,hotel,luxury,US_mainland,10560
2024-05-01,Hawaii,hotel,luxury,Japan,3050
2024-05-01,Hawaii,hotel,luxury,Canada,1613
2024-05-01,Hawaii,hotel,luxury,Europe,1220
2024-05-01,Hawaii,hotel,luxury,Other,666
2024-05-01,Hawaii,hotel,mid_market,US_mainland,22801
2024-05-01,Hawaii,hotel,mid_market,Japan,6397
2024-05-01,Hawaii,hotel,mid_market,Canada,3698
2024-05-01,Hawaii,hotel,mid_market,Europe,3054
2024-05-01,Hawaii,hotel,mid_market,Other,1330
2024-05-01,Hawaii,hotel,budget,US_mainland,8196
2024-05-01,Hawaii,hotel,budget,Japan,2270
2024-05-01,Hawaii,hotel,budget,Canada,1278
2024-05-01,Hawaii,hotel,budget,Europe,984
2024-05-01,Hawaii,hotel,budget,Other,524
2024-05-01,Hawaii,vacation_rental,luxury,US_mainland,5391
2024-05-01,Hawaii,vacation_rental,luxury,Japan,1675
2024-05-01,Hawaii,vacation_rental,luxury,Canada,842
2024-05-01,Hawaii,vacation_rental,luxury,Europe,663
2024-05-01,Hawaii,vacation_rental,luxury,Other,377
2024-05-01,Hawaii,vacation_rental,mid_market,US_mainland,11962
2024-05-01,Hawaii,vacation_rental,mid_market,Japan,3375
2024-05-01,Hawaii,vacation_rental,mid_market,Canada,2085
2024-05-01,Hawaii,vacation_rental,mid_market,Europe,1476
2024-05-01,Hawaii,vacation_rental,mid_market,Other,778
2024-05-01,Hawaii,vacation_rental,budget,US_mainland,4100
2024-05-01,Hawaii,vacation_rental,budget,Japan,1230
2024-05-01,Hawaii,vacation_rental,budget,Canada,656
2024-05-01,Hawaii,vacation_rental,budget,Europe,597
2024-05-01,Hawaii,vacation_rental,budget,Other,303
2024-05-01,Hawaii,timeshare,luxury,US_mainland,2743
2024-05-01,Hawaii,timeshare,luxury,Japan,756
2024-05-01,Hawaii,timeshare,luxury,Canada,440
2024-05-01,Hawaii,timeshare,luxury,Europe,347
2024-05-01,Hawaii,timeshare,luxury,Other,180
2024-05-01,Hawaii,timeshare,mid_market,US_mainland,5999
2024-05-01,Hawaii,timeshare,mid_market,Japan,1739
2024-05-01,Hawaii,timeshare,mid_market,Canada,939
2024-05-01,Hawaii,timeshare,mid_market,Europe,826
2024-05-01,Hawaii,timeshare,mid_market,Other,372
2024-05-01,Hawaii,timeshare,budget,US_mainland,2095
2024-05-01,Hawaii,timeshare,budget,Japan,639
2024-05-01,Hawaii,timeshare,budget,Canada,341
2024-05-01,Hawaii,timeshare,budget,Europe,288
2024-05-01,Hawaii,timeshare,budget,Other,144
2024-06-01,Maui,hotel,luxury,US_mainland,18424
2024-06-01,Maui,hotel,luxury,Japan,4955
2024-06-01,Maui,hotel,luxury,Canada,3064
2024-06-01,Maui,hotel,luxury,Europe,2335
2024-06-01,Maui,hotel,luxury,Other,1097
2024-06-01,Maui,hotel,mid_market,US_mainland,37967
2024-06-01,Maui,hotel,mid_market,Japan,11606
2024-06-01,Maui,hotel,mid_market,Canada,6507
2024-06-01,Maui,hotel,mid_market,Europe,4648
2024-06-01,Maui,hotel,mid_market,Other,2547
2024-06-01,Maui,hotel,budget,US_mainland,13655
2024-06-01,Maui,hotel,budget,Japan,4364
2024-06-01,Maui,hotel,budget,Canada,2199
2024-06-01,Maui,hotel,budget,Europe,1909
2024-06-01,Maui,hotel,budget,Other,926
2024-06-01,Maui,vacation_rental,luxury,US_mainland,9095
